acn,caseNumber,completedReferrals,completionDate,finalDecision,pendingReferrals,registrationDate,renewingDivision,renewingOffice,reopenDate,reviewStatus,type
Z1864536,,[],,,"[{'agency': 'Department of Defense', 'referralDate': '04/16/2025', 'closedDate': ''}, {'agency': 'Department of State', 'referralDate': '04/16/2025', 'closedDate': ''}]",04/08/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864535,,[],,,[],04/08/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864534,D1399984,"[{'agency': 'Department of Defense', 'referralDate': '04/10/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '04/10/2025', 'closedDate': '04/11/2025'}]",04/16/2025,Approved w/Conditions,[],04/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864533,,"[{'agency': 'Department of State', 'referralDate': '04/17/2025', 'closedDate': '04/18/2025'}]",,,"[{'agency': 'Department of Defense', 'referralDate': '04/17/2025', 'closedDate': ''}]",04/08/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1864532,D1399982,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/11/2025'}]",04/14/2025,Approved w/Conditions,[],04/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864531,D1399981,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/15/2025'}, {'agency': 'Department of State', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}]",04/15/2025,Approved w/Conditions,[],04/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864530,,[],,,"[{'agency': 'Department of Defense', 'referralDate': '04/15/2025', 'closedDate': ''}, {'agency': 'Department of State', 'referralDate': '04/15/2025', 'closedDate': ''}]",04/08/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864529,D1399979,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/11/2025'}]",04/14/2025,Approved w/Conditions,[],04/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864528,,"[{'agency': 'Department of Defense', 'referralDate': '04/11/2025', 'closedDate': '04/18/2025'}, {'agency': 'Department of State', 'referralDate': '04/11/2025', 'closedDate': '04/14/2025'}]",,,[],04/08/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864527,,[],,,[],04/08/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864526,,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}]",,,[],04/08/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864525,,[],,,[],04/08/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864524,,[],,,[],04/08/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864523,,"[{'agency': 'Department of Defense', 'referralDate': '04/09/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '04/09/2025', 'closedDate': '04/09/2025'}]",,,[],04/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864522,,"[{'agency': 'Department of State', 'referralDate': '04/15/2025', 'closedDate': '04/15/2025'}]",,,"[{'agency': 'Department of Defense', 'referralDate': '04/15/2025', 'closedDate': ''}]",04/08/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864521,,[],,,[],04/08/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864520,D1399970,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/11/2025'}]",04/11/2025,Approved w/Conditions,[],04/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864519,D1399969,"[{'agency': 'Department of Defense', 'referralDate': '04/11/2025', 'closedDate': '04/15/2025'}, {'agency': 'Department of State', 'referralDate': '04/11/2025', 'closedDate': '04/15/2025'}]",04/16/2025,Approved w/Conditions,[],04/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864518,D1399968,[],04/10/2025,Approved w/Conditions,[],04/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864517,,"[{'agency': 'Department of Defense', 'referralDate': '04/09/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of Energy', 'referralDate': '04/09/2025', 'closedDate': '04/10/2025'}]",,,"[{'agency': 'Department of State', 'referralDate': '04/09/2025', 'closedDate': ''}]",04/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864516,,[],,,[],04/08/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864515,D1399965,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/11/2025'}]",04/14/2025,Approved w/Conditions,[],04/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864514,,[],,,[],04/08/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864513,,[],,,[],04/08/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (04/14/2025),Re-Export License Application
Z1864512,,[],,,[],04/08/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864511,,[],,,[],04/08/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864510,,"[{'agency': 'Department of Defense', 'referralDate': '04/09/2025', 'closedDate': '04/10/2025'}, {'agency': 'Department of State', 'referralDate': '04/09/2025', 'closedDate': '04/10/2025'}]",,,[],04/08/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864509,,"[{'agency': 'Department of Defense', 'referralDate': '04/15/2025', 'closedDate': '04/18/2025'}]",,,[],04/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Re-Export License Application
Z1864508,,[],,,[],04/08/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864507,,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}, {'agency': 'Department of State', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}]",,,[],04/08/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864506,,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}, {'agency': 'Department of State', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}]",,,[],04/08/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864505,,[],,,[],04/08/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,HOLD WITHOUT ACTION (04/09/2025),Re-Export License Application
Z1864504,D1399954,"[{'agency': 'Department of Defense', 'referralDate': '04/10/2025', 'closedDate': '04/14/2025'}]",04/15/2025,Approved w/Conditions,[],04/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1864503,,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}, {'agency': 'Department of State', 'referralDate': '04/08/2025', 'closedDate': '04/14/2025'}]",,,[],04/08/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864502,,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}, {'agency': 'Department of State', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}]",,,[],04/08/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864501,,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}, {'agency': 'Department of State', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}]",,,[],04/08/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864500,,[],,,[],04/08/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1864499,D1399949,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '04/08/2025', 'closedDate': '04/08/2025'}]",04/11/2025,Approved w/Conditions,[],04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1864498,D1399948,[],04/09/2025,Approved w/Conditions,[],04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864497,,[],,,[],04/07/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1864496,D1399946,[],04/09/2025,Approved w/Conditions,[],04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864495,,[],,,[],04/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1864494,,[],,,[],04/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1864493,D1399944,"[{'agency': 'Department of Defense', 'referralDate': '04/14/2025', 'closedDate': '04/14/2025'}]",04/15/2025,Approved w/Conditions,[],04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864492,D1399943,"[{'agency': 'Department of Defense', 'referralDate': '04/14/2025', 'closedDate': '04/14/2025'}, {'agency': 'Department of State', 'referralDate': '04/14/2025', 'closedDate': '04/14/2025'}]",04/15/2025,Approved w/Conditions,[],04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864491,D1399942,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '04/08/2025', 'closedDate': '04/08/2025'}]",04/11/2025,Approved w/Conditions,[],04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1864490,D1399941,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/11/2025'}]",04/14/2025,Approved w/Conditions,[],04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864489,,[],,,[],04/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864488,D1399939,"[{'agency': 'Department of Defense', 'referralDate': '04/09/2025', 'closedDate': '04/11/2025'}]",04/15/2025,Approved w/Conditions,[],04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864487,G199178,"[{'agency': 'Department of Defense', 'referralDate': '04/09/2025', 'closedDate': '04/11/2025'}]",04/18/2025,Completed,[],04/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1864486,,[],,,[],04/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (04/09/2025),Commodity Classification Request
Z1864485,,[],04/11/2025,Returned Without Action,[],04/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1864484,,[],,,[],04/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864483,D1399936,"[{'agency': 'Department of Defense', 'referralDate': '04/09/2025', 'closedDate': '04/10/2025'}]",04/16/2025,Approved w/Conditions,[],04/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1864482,,[],,,[],04/07/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864481,,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '04/08/2025', 'closedDate': '04/16/2025'}]",,,[],04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1864480,,[],,,[],04/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864479,D1399932,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/11/2025'}]",04/11/2025,Approved w/Conditions,[],04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864478,,[],,,[],04/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864477,,[],,,[],04/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864476,,"[{'agency': 'Department of Defense', 'referralDate': '04/16/2025', 'closedDate': '04/17/2025'}]",,,[],04/07/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864475,,"[{'agency': 'Department of State', 'referralDate': '04/07/2025', 'closedDate': '04/18/2025'}]",,,"[{'agency': 'Department of Defense', 'referralDate': '04/07/2025', 'closedDate': ''}]",04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Re-Export License Application
Z1864474,G199176,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/14/2025'}]",04/17/2025,Completed,[],04/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1864473,,[],,,[],04/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864472,,[],,,[],04/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (04/08/2025),Export License Application
Z1864471,D1399925,"[{'agency': 'Department of Defense', 'referralDate': '04/09/2025', 'closedDate': '04/11/2025'}]",04/14/2025,Approved w/Conditions,[],04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864470,,[],,,[],04/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,HOLD WITHOUT ACTION (04/09/2025),Export License Application
Z1864469,D1399923,"[{'agency': 'Department of Defense', 'referralDate': '04/10/2025', 'closedDate': '04/11/2025'}]",04/16/2025,Approved w/Conditions,[],04/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1864468,,[],,,"[{'agency': 'Department of Defense', 'referralDate': '04/15/2025', 'closedDate': ''}, {'agency': 'Department of State', 'referralDate': '04/15/2025', 'closedDate': ''}]",04/07/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864467,,[],,,[],04/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1864466,D1399920,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}]",04/10/2025,Approved w/Conditions,[],04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864465,D1399919,"[{'agency': 'Department of Defense', 'referralDate': '04/08/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '04/08/2025', 'closedDate': '04/10/2025'}]",04/14/2025,Approved w/Conditions,[],04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1864464,,[],,,[],04/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1864463,D1399917,"[{'agency': 'Department of Defense', 'referralDate': '04/09/2025', 'closedDate': '04/10/2025'}, {'agency': 'Department of State', 'referralDate': '04/09/2025', 'closedDate': '04/11/2025'}]",04/16/2025,Approved w/Conditions,[],04/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1864462,D1399916,[],04/09/2025,Approved w/Conditions,[],04/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1864461,,[],,,[],04/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
