acn,caseNumber,completedReferrals,completionDate,finalDecision,pendingReferrals,registrationDate,renewingDivision,renewingOffice,reopenDate,reviewStatus,type
Z1857830,D1393749,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '02/20/2025'}, {'agency': 'Department of State', 'referralDate': '02/19/2025', 'closedDate': '02/25/2025'}]",03/12/2025,Approved w/Conditions,[],02/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857829,D1393748,"[{'agency': 'Department of Defense', 'referralDate': '02/17/2025', 'closedDate': '02/20/2025'}]",02/26/2025,Approved w/Conditions,[],02/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857828,,"[{'agency': 'Department of Defense', 'referralDate': '03/21/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/21/2025', 'closedDate': '04/07/2025'}, {'agency': 'Department of State', 'referralDate': '03/21/2025', 'closedDate': '04/07/2025'}]",04/08/2025,Returned Without Action,[],02/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857827,D1393746,"[{'agency': 'Department of Defense', 'referralDate': '02/20/2025', 'closedDate': '02/21/2025'}, {'agency': 'Department of State', 'referralDate': '02/20/2025', 'closedDate': '02/25/2025'}]",02/25/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857826,D1393745,"[{'agency': 'Department of Defense', 'referralDate': '02/20/2025', 'closedDate': '02/20/2025'}, {'agency': 'Department of State', 'referralDate': '02/20/2025', 'closedDate': '03/19/2025'}]",03/25/2025,Approved w/Conditions,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857825,D1393744,"[{'agency': 'Department of Defense', 'referralDate': '02/18/2025', 'closedDate': '02/26/2025'}]",02/27/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857824,D1393743,"[{'agency': 'Department of Defense', 'referralDate': '02/18/2025', 'closedDate': '03/07/2025'}]",03/07/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857823,G198633,[],02/20/2025,Returned Without Action,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1857822,D1393742,[],02/18/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857821,,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/13/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/24/2025'}]",,,[],02/07/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857820,D1393740,"[{'agency': 'Department of Defense', 'referralDate': '02/18/2025', 'closedDate': '02/20/2025'}, {'agency': 'Department of State', 'referralDate': '02/18/2025', 'closedDate': '02/21/2025'}]",02/26/2025,Approved w/Conditions,[],02/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857819,D1393739,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '02/25/2025'}, {'agency': 'Department of State', 'referralDate': '02/19/2025', 'closedDate': '03/20/2025'}]",03/20/2025,Approved w/Conditions,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1857818,D1393738,"[{'agency': 'Department of Defense', 'referralDate': '02/20/2025', 'closedDate': '02/21/2025'}]",02/24/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857817,D1393737,"[{'agency': 'Department of Defense', 'referralDate': '03/06/2025', 'closedDate': '03/07/2025'}, {'agency': 'Department of State', 'referralDate': '03/06/2025', 'closedDate': '03/11/2025'}]",03/14/2025,Approved w/Conditions,[],02/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857816,D1393736,"[{'agency': 'Department of Defense', 'referralDate': '02/18/2025', 'closedDate': '02/20/2025'}, {'agency': 'Department of State', 'referralDate': '02/18/2025', 'closedDate': '02/19/2025'}]",02/21/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857815,,"[{'agency': 'Department of Defense', 'referralDate': '03/26/2025', 'closedDate': '04/08/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/26/2025', 'closedDate': '03/31/2025'}]",,,"[{'agency': 'Department of State', 'referralDate': '03/26/2025', 'closedDate': ''}]",02/07/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857814,D1393734,"[{'agency': 'Department of Defense', 'referralDate': '02/28/2025', 'closedDate': '03/11/2025'}, {'agency': 'Department of Energy', 'referralDate': '02/28/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '02/28/2025', 'closedDate': '03/12/2025'}]",03/21/2025,Approved w/Conditions,[],02/07/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1857813,,[],,,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1857812,D1393732,"[{'agency': 'Department of Defense', 'referralDate': '02/18/2025', 'closedDate': '02/20/2025'}, {'agency': 'Department of State', 'referralDate': '02/18/2025', 'closedDate': '02/20/2025'}]",02/20/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857811,,"[{'agency': 'Department of Defense', 'referralDate': '03/26/2025', 'closedDate': '04/03/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/26/2025', 'closedDate': '03/31/2025'}]",,,"[{'agency': 'Department of State', 'referralDate': '03/26/2025', 'closedDate': ''}]",02/07/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857810,D1393730,[],02/19/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857809,D1393729,"[{'agency': 'Department of Defense', 'referralDate': '02/11/2025', 'closedDate': '02/13/2025'}, {'agency': 'Department of State', 'referralDate': '02/11/2025', 'closedDate': '02/13/2025'}]",03/06/2025,Approved w/Conditions,[],02/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857808,,[],,,[],02/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857807,D1393727,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/24/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/14/2025'}]",03/25/2025,Approved w/Conditions,[],02/07/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1857806,F1393726,"[{'agency': 'Department of State', 'referralDate': '02/07/2025', 'closedDate': '02/21/2025'}]",02/26/2025,Approved w/Conditions,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Agriculture License Exception Notice
Z1857805,,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/12/2025', 'closedDate': '03/17/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/28/2025'}]",,,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1857804,F1393723,"[{'agency': 'Department of State', 'referralDate': '02/07/2025', 'closedDate': '02/18/2025'}]",02/19/2025,Approved w/Conditions,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Agriculture License Exception Notice
Z1857803,D1393721,"[{'agency': 'Department of Defense', 'referralDate': '03/06/2025', 'closedDate': '03/07/2025'}, {'agency': 'Department of State', 'referralDate': '03/06/2025', 'closedDate': '03/26/2025'}]",04/04/2025,Approved w/Conditions,[],02/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857802,D1393720,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/21/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857801,,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '02/20/2025'}, {'agency': 'Department of State', 'referralDate': '02/19/2025', 'closedDate': '02/24/2025'}]",02/25/2025,Returned Without Action,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1857800,D1393718,"[{'agency': 'Department of Defense', 'referralDate': '02/20/2025', 'closedDate': '02/21/2025'}]",02/24/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857799,D1393717,"[{'agency': 'Department of Defense', 'referralDate': '02/18/2025', 'closedDate': '02/20/2025'}, {'agency': 'Department of State', 'referralDate': '02/18/2025', 'closedDate': '02/20/2025'}]",02/20/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857798,D1393716,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/21/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857797,,"[{'agency': 'Department of Defense', 'referralDate': '02/18/2025', 'closedDate': '03/10/2025'}, {'agency': 'Department of State', 'referralDate': '02/18/2025', 'closedDate': '02/25/2025'}]",,,[],02/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1857796,D1393714,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/21/2025'}]",03/24/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857795,,[],,,[],02/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857794,D1393712,"[{'agency': 'Department of Defense', 'referralDate': '02/18/2025', 'closedDate': '02/19/2025'}, {'agency': 'Department of State', 'referralDate': '02/18/2025', 'closedDate': '02/25/2025'}]",02/26/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857793,D1393711,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '02/21/2025'}]",02/24/2025,Approved w/Conditions,[],02/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857792,D1393710,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '04/02/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/26/2025'}]",04/03/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857791,D1393709,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/24/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/14/2025'}]",03/25/2025,Approved w/Conditions,[],02/07/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1857790,D1393708,"[{'agency': 'Department of Defense', 'referralDate': '02/18/2025', 'closedDate': '02/20/2025'}, {'agency': 'Department of State', 'referralDate': '02/18/2025', 'closedDate': '02/26/2025'}]",02/26/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857789,,[],,,[],02/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857788,,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/13/2025', 'closedDate': '03/25/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/24/2025'}]",,,[],02/07/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857787,D1393705,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '04/02/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/26/2025'}]",04/03/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857786,D1393704,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '02/20/2025'}, {'agency': 'Department of State', 'referralDate': '02/19/2025', 'closedDate': '02/25/2025'}]",02/27/2025,Approved w/Conditions,[],02/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857785,D1393703,"[{'agency': 'Department of Defense', 'referralDate': '02/20/2025', 'closedDate': '02/21/2025'}, {'agency': 'Department of State', 'referralDate': '02/20/2025', 'closedDate': '02/24/2025'}]",02/24/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857784,,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/12/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/28/2025'}]",,,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857783,D1393701,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/18/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857782,D1393700,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/14/2025,Approved w/Conditions,[],02/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857781,D1393699,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/13/2025'}]",03/17/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857780,D1393698,"[{'agency': 'Department of Defense', 'referralDate': '02/14/2025', 'closedDate': '02/18/2025'}]",02/24/2025,Approved w/Conditions,[],02/07/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857779,D1393697,"[{'agency': 'Department of Defense', 'referralDate': '04/04/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '04/04/2025', 'closedDate': '04/07/2025'}]",04/14/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857778,,"[{'agency': 'Department of Defense', 'referralDate': '02/11/2025', 'closedDate': '02/13/2025'}]",,,[],02/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857777,D1393695,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/24/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/26/2025'}]",04/03/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857776,,"[{'agency': 'Department of State', 'referralDate': '04/04/2025', 'closedDate': '04/08/2025'}]",,,"[{'agency': 'Department of Defense', 'referralDate': '04/04/2025', 'closedDate': ''}]",02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
